node,community,cent_degree,cent_betweenness,cent_closeness,cent_pagerank
1413,5,0.022,0.0007,0.095,0.0006
1414,0,0.0233,0.0015,0.1064,0.0007
1415,0,0.0227,0.0023,0.1101,0.0007
1416,5,0.018,0.1007,0.1014,0.0006
1417,1,0.018,0.0028,0.1123,0.0006
1418,5,0.0254,0.0012,0.0951,0.0007
1419,10,0.0247,0.0005,0.0695,0.0007
142,1,0.02,0.0009,0.1178,0.0006
1420,6,0.0247,0.0086,0.0933,0.0008
1421,11,0.022,0.0042,0.1236,0.0007
1422,6,0.0287,0.0017,0.0772,0.0008
1423,2,0.0193,0.0011,0.0886,0.0006
1424,0,0.022,0.0009,0.1039,0.0007
1425,4,0.0213,0.0044,0.0651,0.0007
1426,7,0.0233,0.001,0.1127,0.0007
1427,3,0.0193,0.0122,0.118,0.0006
1428,2,0.0254,0.0009,0.079,0.0008
1429,10,0.02,0.0034,0.0732,0.0006
143,4,0.0247,0.0071,0.0694,0.0007
1430,2,0.0227,0.0006,0.0795,0.0007
1431,0,0.0207,0.0055,0.1092,0.0007
1432,11,0.0213,0.0204,0.1204,0.0007
1433,11,0.0247,0.0021,0.1244,0.0007
1434,3,0.02,0.0221,0.1182,0.0006
1435,10,0.0207,0.0008,0.0706,0.0006
1436,6,0.0207,0.001,0.0904,0.0007
1437,6,0.0207,0.0015,0.0729,0.0006
1438,7,0.02,0.0012,0.1104,0.0006
1439,5,0.0233,0.0013,0.0951,0.0007
144,6,0.02,0.0043,0.0855,0.0007
1440,2,0.026,0.001,0.0789,0.0008
1441,11,0.02,0.0317,0.1313,0.0006
1442,4,0.0187,0.0023,0.0616,0.0006
1443,6,0.022,0.0021,0.0773,0.0007
1444,1,0.024,0.0356,0.1242,0.0008
1445,2,0.0193,0.0104,0.0802,0.0006
1446,3,0.018,0.0004,0.1099,0.0006
1447,11,0.0193,0.0032,0.1194,0.0006
1448,6,0.0187,0.0032,0.0854,0.0006
1449,0,0.0187,0.0006,0.1004,0.0006
145,4,0.0247,0.0,0.0551,0.0007
1450,1,0.02,0.0012,0.1214,0.0006
1451,10,0.024,0.0009,0.0735,0.0007
1452,9,0.022,0.0088,0.1147,0.0007
1453,6,0.02,0.0046,0.0821,0.0006
1454,5,0.0213,0.0017,0.1006,0.0006
1455,0,0.0193,0.0286,0.1089,0.0006
1456,11,0.0187,0.0109,0.127,0.0006
1457,1,0.0213,0.002,0.1176,0.0007
1458,6,0.018,0.0428,0.0996,0.0006
1459,3,0.0193,0.001,0.1152,0.0006
146,11,0.0233,0.0151,0.1267,0.0007
1460,9,0.0193,0.0047,0.1117,0.0006
1461,9,0.022,0.0007,0.1052,0.0007
1462,6,0.022,0.0008,0.0772,0.0007
1463,4,0.0207,0.0,0.0549,0.0006
1464,2,0.026,0.0027,0.0893,0.0008
1465,0,0.022,0.0041,0.1081,0.0007
1466,1,0.0207,0.001,0.1165,0.0006
1467,4,0.018,0.0004,0.0693,0.0006
1468,0,0.026,0.0065,0.1034,0.0008
1469,6,0.0247,0.0114,0.0877,0.0008
147,10,0.0254,0.0007,0.0663,0.0007
1470,2,0.02,0.0013,0.0751,0.0006
1471,4,0.0187,0.0092,0.0614,0.0006
1472,8,0.018,0.0169,0.1025,0.0006
1473,11,0.0207,0.0442,0.1313,0.0007
1474,4,0.018,0.0022,0.0736,0.0006
1475,1,0.02,0.0017,0.1186,0.0006
1476,9,0.0187,0.0006,0.108,0.0006
1477,9,0.022,0.0004,0.1028,0.0007
1478,1,0.0213,0.0039,0.1184,0.0007
1479,6,0.018,0.0027,0.0821,0.0006
148,2,0.02,0.0055,0.0783,0.0006
1480,11,0.022,0.0012,0.1216,0.0007
1481,4,0.018,0.0,0.0549,0.0006
1482,6,0.02,0.0011,0.0876,0.0006
1483,10,0.024,0.001,0.074,0.0007
1484,10,0.0187,0.009,0.0751,0.0006
1485,10,0.0187,0.0001,0.0695,0.0006
1486,10,0.0187,0.0002,0.0735,0.0006
1487,1,0.0193,0.0377,0.1188,0.0006
1488,5,0.0227,0.0013,0.0848,0.0007
1489,9,0.0227,0.0003,0.1055,0.0007
149,7,0.024,0.0005,0.1089,0.0007
1490,7,0.0227,0.0003,0.1105,0.0007
1491,6,0.0213,0.0008,0.0726,0.0007
1492,6,0.0193,0.0051,0.0854,0.0006
1493,0,0.022,0.0012,0.1126,0.0007
1494,10,0.0254,0.0014,0.0663,0.0007
1495,10,0.0247,0.0002,0.0705,0.0007
1496,9,0.0213,0.0055,0.1175,0.0007
1497,0,0.018,0.0005,0.1056,0.0006
1498,2,0.022,0.0016,0.084,0.0007
1499,7,0.026,0.0008,0.1115,0.0008
15,3,0.0233,0.0018,0.1141,0.0007
150,11,0.02,0.0011,0.1236,0.0006
151,2,0.02,0.0003,0.0787,0.0006
152,4,0.018,0.0021,0.0616,0.0006
153,8,0.0233,0.0009,0.106,0.0007
154,0,0.0187,0.0325,0.1035,0.0006
155,0,0.02,0.0014,0.104,0.0007
156,2,0.022,0.0182,0.0855,0.0007
157,8,0.0213,0.0027,0.1028,0.0007
158,2,0.0187,0.0006,0.0782,0.0006
159,2,0.026,0.0023,0.0889,0.0008
16,4,0.0193,0.0001,0.0692,0.0006
