node,community,cent_degree,cent_betweenness,cent_closeness,cent_pagerank
1361,2,0.026,0.0018,0.0799,0.0008
1362,8,0.026,0.0006,0.1077,0.0008
1363,7,0.0233,0.0006,0.0708,0.0007
1364,11,0.018,0.0,0.0622,0.0006
1365,6,0.0247,0.0017,0.0947,0.0007
1366,1,0.0207,0.0005,0.1129,0.0007
1367,3,0.0247,0.0019,0.1121,0.0007
1368,8,0.0227,0.0011,0.1123,0.0007
1369,6,0.0233,0.001,0.0848,0.0007
137,7,0.0187,0.0674,0.0892,0.0006
1370,10,0.0233,0.0043,0.106,0.0007
1371,0,0.022,0.0104,0.1066,0.0007
1372,7,0.0227,0.0055,0.0773,0.0007
1373,11,0.022,0.0006,0.0694,0.0007
1374,3,0.022,0.0018,0.1113,0.0007
1375,7,0.0187,0.1387,0.0839,0.0006
1376,7,0.02,0.0209,0.0935,0.0007
1377,5,0.02,0.0032,0.1213,0.0006
1378,6,0.0193,0.0057,0.0967,0.0006
1379,4,0.0193,0.0001,0.0693,0.0006
138,7,0.0247,0.0021,0.0751,0.0007
1380,9,0.024,0.001,0.1055,0.0007
1381,8,0.0254,0.0005,0.1077,0.0008
1382,0,0.0213,0.0002,0.1076,0.0006
1383,8,0.0227,0.0088,0.1117,0.0007
1384,3,0.018,0.0003,0.1069,0.0006
1385,7,0.018,0.004,0.091,0.0006
1386,11,0.018,0.0,0.0622,0.0006
1387,7,0.018,0.0043,0.0909,0.0006
1388,3,0.0247,0.0009,0.1085,0.0007
1389,7,0.018,0.0007,0.0799,0.0006
139,11,0.018,0.003,0.0731,0.0006
1390,9,0.02,0.0018,0.1028,0.0006
1391,4,0.0233,0.0,0.0551,0.0007
1392,10,0.0207,0.0012,0.1079,0.0006
1393,1,0.0227,0.003,0.1174,0.0007
1394,7,0.0227,0.0032,0.091,0.0007
1395,4,0.0227,0.0184,0.0693,0.0007
1396,11,0.0274,0.0007,0.0739,0.0008
1397,11,0.0187,0.0003,0.0706,0.0006
1398,10,0.0233,0.0012,0.1057,0.0007
1399,4,0.022,0.002,0.0737,0.0007
14,8,0.0254,0.0015,0.1107,0.0008
140,0,0.024,0.007,0.1135,0.0008
1400,8,0.0193,0.0019,0.1139,0.0006
1401,10,0.0247,0.0015,0.1072,0.0008
1402,3,0.0233,0.0074,0.1079,0.0007
1403,10,0.0227,0.0014,0.1074,0.0007
1404,11,0.018,0.0003,0.0734,0.0006
1405,3,0.0254,0.0014,0.112,0.0007
1406,1,0.0227,0.0013,0.1133,0.0007
1407,6,0.0207,0.0391,0.1077,0.0006
